timestamp,voltage,current,power,temperature,data_plus,data_minus,mode_id,mode_name,accumulated_current,accumulated_power,accumulated_time,resistance
1616899324.9811783,4.98,0.447,2.226,25,0.59,0.55,1,QC2.0,2238,11145,18839,11.1
1616899325.3035173,4.98,0.447,2.226,25,0.59,0.55,1,QC2.0,2238,11145,18839,11.1
1616899326.3450565,4.97,0.496,2.465,25,0.59,0.55,1,QC2.0,2238,11145,18840,10.0
1616899327.1737778,5.0,0.519,2.595,25,0.58,0.55,1,QC2.0,2238,11146,18841,9.6
1616899328.1948647,4.99,0.504,2.514,25,0.59,0.55,1,QC2.0,2238,11147,18842,9.9
1616899329.2165368,4.98,0.445,2.216,25,0.59,0.55,1,QC2.0,2239,11147,18843,11.1
1616899330.0638325,4.98,0.444,2.211,25,0.59,0.55,1,QC2.0,2239,11148,18844,11.2
1616899331.0862517,4.98,0.612,3.047,25,0.58,0.55,1,QC2.0,2239,11149,18845,8.1
1616899332.1788027,4.98,0.446,2.221,25,0.59,0.55,1,QC2.0,2239,11149,18846,11.1
1616881879.2182915,4.98,0.461,2.295,25,0.57,0.54,1,QC2.0,2314,11523,19392,10.8
1616881879.6082466,4.98,0.449,2.236,25,0.58,0.55,1,QC2.0,2314,11523,19393,11.0
1616881880.6364985,4.98,0.593,2.953,25,0.58,0.55,1,QC2.0,2314,11524,19394,8.3
1616881881.4383578,4.98,0.448,2.231,25,0.58,0.55,1,QC2.0,2314,11524,19395,11.1
1616881882.1106699,4.98,0.564,2.808,25,0.58,0.54,1,QC2.0,2314,11524,19395,8.8
1616881883.1014507,4.98,0.452,2.25,25,0.58,0.55,1,QC2.0,2314,11525,19396,11.0
1616881883.9484208,4.98,0.455,2.265,25,0.58,0.55,1,QC2.0,2315,11526,19397,10.9
1616881884.27271,4.98,0.455,2.265,25,0.58,0.55,1,QC2.0,2315,11526,19397,10.9
1616881884.595882,4.98,0.459,2.285,25,0.57,0.54,1,QC2.0,2315,11526,19398,10.8
1616881884.921042,4.98,0.459,2.285,25,0.58,0.55,1,QC2.0,2315,11526,19398,10.8
1616881885.2462845,4.98,0.459,2.285,25,0.58,0.55,1,QC2.0,2315,11526,19398,10.8
1616881885.5684319,4.98,0.546,2.719,25,0.57,0.54,1,QC2.0,2315,11527,19399,9.1
1616881885.8920815,4.98,0.546,2.719,25,0.57,0.54,1,QC2.0,2315,11527,19399,9.1
1616881886.2178025,4.99,0.447,2.23,25,0.57,0.54,1,QC2.0,2315,11527,19399,11.1
1616881886.5409472,4.98,0.446,2.221,25,0.58,0.54,1,QC2.0,2315,11528,19400,11.1
1616881886.8687565,4.98,0.446,2.221,25,0.58,0.54,1,QC2.0,2315,11528,19400,11.1
1616881887.19393,4.98,0.482,2.4,25,0.58,0.54,1,QC2.0,2315,11528,19400,10.3
1616881887.513212,4.98,0.601,2.992,25,0.58,0.54,1,QC2.0,2315,11528,19401,8.2
1616881887.8370214,4.98,0.601,2.992,25,0.58,0.54,1,QC2.0,2315,11528,19401,8.2
1616881888.162803,4.98,0.457,2.275,25,0.58,0.54,1,QC2.0,2315,11528,19401,10.8
1616881888.4857087,4.98,0.457,2.275,25,0.58,0.54,1,QC2.0,2315,11529,19402,10.8
1616881888.811477,4.98,0.486,2.42,25,0.57,0.54,1,QC2.0,2315,11529,19402,10.2
1616881889.1335626,4.98,0.536,2.669,25,0.58,0.55,1,QC2.0,2315,11529,19402,9.2
1616881889.4582417,4.98,0.536,2.669,25,0.58,0.55,1,QC2.0,2315,11530,19403,9.2
1616881889.7828455,4.98,0.462,2.3,25,0.57,0.54,1,QC2.0,2315,11530,19403,10.7
1616881890.1064203,4.98,0.45,2.241,25,0.58,0.55,1,QC2.0,2315,11530,19403,11.0
1616881890.4312823,4.98,0.45,2.241,25,0.58,0.55,1,QC2.0,2316,11530,19404,11.0
1616881890.7547405,4.98,0.502,2.499,25,0.57,0.54,1,QC2.0,2316,11530,19404,9.9
1616881891.0785127,4.98,0.502,2.499,25,0.57,0.54,1,QC2.0,2316,11530,19404,9.9
1616881891.4035077,4.98,0.584,2.908,25,0.57,0.54,1,QC2.0,2316,11531,19405,8.5
1616881891.7286716,4.98,0.472,2.35,25,0.58,0.54,1,QC2.0,2316,11531,19405,10.5
1616881892.052847,4.98,0.472,2.35,25,0.58,0.54,1,QC2.0,2316,11531,19405,10.5
1616881892.3762794,4.98,0.473,2.355,25,0.58,0.54,1,QC2.0,2316,11532,19406,10.5
1616881892.700112,4.98,0.509,2.534,25,0.58,0.54,1,QC2.0,2316,11532,19406,9.7
1616881893.0238693,4.98,0.509,2.534,25,0.58,0.54,1,QC2.0,2316,11532,19406,9.7
1616881893.3472798,4.98,0.453,2.255,25,0.57,0.54,1,QC2.0,2316,11532,19406,10.9
1616881893.6726682,4.98,0.453,2.255,25,0.57,0.54,1,QC2.0,2316,11532,19407,10.9
1616881894.0444245,4.98,0.454,2.26,25,0.58,0.54,1,QC2.0,2316,11532,19407,10.9
1616881894.5236478,4.98,0.453,2.255,25,0.58,0.54,1,QC2.0,2316,11533,19408,10.9
1616881895.0553014,4.98,0.459,2.285,25,0.58,0.55,1,QC2.0,2316,11533,19408,10.8
1616881895.5679367,4.98,0.459,2.285,25,0.57,0.54,1,QC2.0,2316,11534,19409,10.8
1616881896.0862577,4.97,0.612,3.041,25,0.57,0.54,1,QC2.0,2316,11534,19409,8.1
1616881896.545038,4.99,0.592,2.954,25,0.58,0.54,1,QC2.0,2316,11534,19410,8.4
1616881897.1254807,4.98,0.533,2.654,25,0.58,0.55,1,QC2.0,2316,11534,19410,9.3
1616881897.5734384,4.98,0.486,2.42,25,0.57,0.54,1,QC2.0,2316,11535,19411,10.2
1616881898.1428833,4.98,0.483,2.405,25,0.59,0.56,1,QC2.0,2316,11535,19411,10.3
1616881898.4990008,4.98,0.449,2.236,25,0.59,0.55,1,QC2.0,2317,11536,19412,11.0
1616881899.0446076,4.98,0.459,2.285,25,0.59,0.55,1,QC2.0,2317,11536,19412,10.8
1616881899.483498,4.98,0.515,2.564,25,0.59,0.56,1,QC2.0,2317,11536,19413,9.6
1616881899.8053002,4.98,0.515,2.564,25,0.59,0.56,1,QC2.0,2317,11536,19413,9.6
1616881900.1314638,4.98,0.606,3.017,25,0.59,0.56,1,QC2.0,2317,11536,19413,8.2
1616881900.476543,4.98,0.607,3.022,25,0.59,0.55,1,QC2.0,2317,11537,19414,8.2
1616881900.777736,4.98,0.607,3.022,25,0.59,0.55,1,QC2.0,2317,11537,19414,8.2
1616881901.1148002,4.98,0.469,2.335,25,0.59,0.55,1,QC2.0,2317,11537,19414,10.6
1616881901.4309545,4.98,0.485,2.415,25,0.59,0.55,1,QC2.0,2317,11538,19415,10.2
1616881901.767056,4.98,0.485,2.415,25,0.59,0.55,1,QC2.0,2317,11538,19415,10.2
1616881902.074742,4.98,0.448,2.231,25,0.59,0.55,1,QC2.0,2317,11538,19415,11.1
1616881902.3998728,4.98,0.448,2.231,25,0.59,0.55,1,QC2.0,2317,11539,19416,11.1
1616881902.724007,4.98,0.448,2.231,25,0.59,0.55,1,QC2.0,2317,11539,19416,11.1
1616881903.0471418,4.99,0.445,2.22,25,0.59,0.55,1,QC2.0,2317,11539,19416,11.2
1616881903.3732738,4.99,0.445,2.22,25,0.59,0.55,1,QC2.0,2317,11539,19416,11.2
1616881903.6974554,4.98,0.448,2.231,25,0.59,0.56,1,QC2.0,2317,11539,19417,11.1
1616881904.0195956,4.98,0.449,2.236,25,0.59,0.55,1,QC2.0,2317,11539,19417,11.0
1616881904.3496997,4.98,0.449,2.236,25,0.59,0.55,1,QC2.0,2317,11539,19417,11.0
1616881904.668878,4.98,0.604,3.007,25,0.59,0.56,1,QC2.0,2317,11540,19418,8.2
1616881904.9949741,4.98,0.604,3.007,25,0.59,0.56,1,QC2.0,2317,11540,19418,8.2
1616881905.3191068,4.99,0.464,2.315,25,0.59,0.55,1,QC2.0,2317,11540,19418,10.7
1616881905.6399195,4.98,0.452,2.25,25,0.59,0.55,1,QC2.0,2318,11540,19419,11.0
1616881905.9660144,4.98,0.452,2.25,25,0.59,0.55,1,QC2.0,2318,11540,19419,11.0
1616881906.2871885,4.98,0.455,2.265,25,0.59,0.55,1,QC2.0,2318,11540,19419,10.9
1616881906.6133168,4.98,0.453,2.255,25,0.59,0.55,1,QC2.0,2318,11541,19420,10.9
1616881906.958398,4.98,0.453,2.255,25,0.59,0.55,1,QC2.0,2318,11541,19420,10.9
1616881907.2616363,4.98,0.455,2.265,25,0.59,0.55,1,QC2.0,2318,11541,19420,10.9
1616881907.5873969,4.98,0.455,2.265,25,0.59,0.55,1,QC2.0,2318,11542,19421,10.9
1616881907.9075406,4.98,0.584,2.908,25,0.59,0.55,1,QC2.0,2318,11542,19421,8.5
1616881908.2326727,4.98,0.606,3.017,25,0.59,0.55,1,QC2.0,2318,11542,19421,8.2
1616881908.5587993,4.98,0.606,3.017,25,0.59,0.55,1,QC2.0,2318,11542,19422,8.2
1616881908.8799405,4.98,0.464,2.31,25,0.59,0.55,1,QC2.0,2318,11542,19422,10.7
1616881909.2698967,4.98,0.538,2.679,25,0.59,0.55,1,QC2.0,2318,11542,19422,9.2
1616881909.7057037,4.99,0.555,2.769,25,0.59,0.55,1,QC2.0,2318,11543,19423,8.9
1616881910.100648,4.99,0.555,2.769,25,0.59,0.55,1,QC2.0,2318,11543,19423,8.9
1616881910.6073325,4.98,0.452,2.25,25,0.59,0.55,1,QC2.0,2318,11544,19424,11.0
1616881911.0740323,4.98,0.449,2.236,25,0.59,0.56,1,QC2.0,2318,11544,19424,11.0
1616881911.6604133,4.98,0.453,2.255,25,0.59,0.55,1,QC2.0,2318,11544,19425,10.9
1616881912.076268,4.98,0.605,3.012,25,0.59,0.55,1,QC2.0,2318,11544,19425,8.2
1616881912.5491295,4.98,0.45,2.241,25,0.59,0.55,1,QC2.0,2318,11545,19426,11.0
1616881913.0697527,4.98,0.449,2.236,25,0.59,0.55,1,QC2.0,2318,11545,19426,11.0
1616881913.557466,4.98,0.454,2.26,25,0.59,0.55,1,QC2.0,2319,11546,19427,10.9
1616881914.0411558,4.98,0.451,2.245,25,0.59,0.55,1,QC2.0,2319,11546,19427,11.0
1616881914.5138943,4.98,0.468,2.33,25,0.59,0.55,1,QC2.0,2319,11546,19428,10.6
1616881914.8385644,4.98,0.468,2.33,25,0.59,0.55,1,QC2.0,2319,11546,19428,10.6
1616881915.1626992,4.98,0.47,2.34,25,0.59,0.56,1,QC2.0,2319,11546,19428,10.5
1616881915.4869046,4.99,0.462,2.305,25,0.59,0.55,1,QC2.0,2319,11547,19429,10.8
1616881915.8100054,4.99,0.462,2.305,25,0.59,0.55,1,QC2.0,2319,11547,19429,10.8
1616881916.1351376,4.98,0.454,2.26,25,0.59,0.55,1,QC2.0,2319,11547,19429,10.9
1616881916.4602804,4.98,0.454,2.26,25,0.59,0.55,1,QC2.0,2319,11548,19430,10.9
1616881916.7824512,4.98,0.449,2.236,25,0.59,0.55,1,QC2.0,2319,11548,19430,11.0
1616881917.1075504,4.99,0.493,2.46,25,0.59,0.55,1,QC2.0,2319,11548,19430,10.1
1616881917.4307168,4.99,0.493,2.46,25,0.59,0.55,1,QC2.0,2319,11548,19431,10.1
1616881917.7548196,4.98,0.448,2.231,25,0.59,0.55,1,QC2.0,2319,11548,19431,11.1
1616881918.0799484,4.98,0.48,2.39,25,0.59,0.55,1,QC2.0,2319,11548,19431,10.3
1616881918.4040885,4.98,0.48,2.39,25,0.59,0.55,1,QC2.0,2319,11548,19431,10.3
1616881918.727781,4.98,0.603,3.002,25,0.59,0.56,1,QC2.0,2319,11549,19432,8.2
1616881919.0523643,4.98,0.603,3.002,25,0.59,0.56,1,QC2.0,2319,11549,19432,8.2
1616881919.3758419,4.98,0.494,2.46,25,0.59,0.55,1,QC2.0,2319,11549,19432,10.0
1616881919.7009122,4.98,0.47,2.34,25,0.59,0.55,1,QC2.0,2319,11550,19433,10.5
1616881920.0261598,4.98,0.47,2.34,25,0.59,0.55,1,QC2.0,2319,11550,19433,10.5
1616881920.3502407,4.98,0.458,2.28,25,0.59,0.55,1,QC2.0,2319,11550,19433,10.8
1616881920.673626,4.98,0.456,2.27,25,0.59,0.55,1,QC2.0,2320,11550,19434,10.9
1616881920.9971104,4.98,0.456,2.27,25,0.59,0.55,1,QC2.0,2320,11550,19434,10.9
1616881921.3215022,4.98,0.457,2.275,25,0.59,0.55,1,QC2.0,2320,11550,19434,10.8
1616881921.6458213,4.98,0.457,2.275,25,0.59,0.55,1,QC2.0,2320,11551,19435,10.8
1616881921.96832,4.98,0.588,2.928,25,0.59,0.55,1,QC2.0,2320,11551,19435,8.4
1616881922.2926772,4.98,0.603,3.002,25,0.58,0.55,1,QC2.0,2320,11551,19435,8.2
1616881922.6197078,4.98,0.603,3.002,25,0.58,0.55,1,QC2.0,2320,11552,19436,8.2
1616881923.1251442,4.98,0.53,2.639,25,0.58,0.55,1,QC2.0,2320,11552,19436,9.3
1616881923.440288,4.98,0.53,2.639,25,0.58,0.55,1,QC2.0,2320,11553,19437,9.3
1616881923.7652726,4.98,0.502,2.499,25,0.59,0.55,1,QC2.0,2320,11553,19437,9.9
1616881924.0869732,4.98,0.502,2.499,25,0.59,0.55,1,QC2.0,2320,11553,19437,9.9
1616881924.426435,4.99,0.457,2.28,25,0.59,0.55,1,QC2.0,2320,11553,19437,10.9
1616881924.7684317,4.98,0.454,2.26,25,0.59,0.55,1,QC2.0,2320,11553,19438,10.9
1616881925.3021855,4.98,0.454,2.26,25,0.59,0.55,1,QC2.0,2320,11553,19438,10.9
1616881925.7797837,4.98,0.554,2.758,25,0.59,0.55,1,QC2.0,2320,11554,19439,8.9
1616881926.2638443,4.98,0.629,3.132,25,0.59,0.55,1,QC2.0,2320,11554,19439,7.9
1616881926.7821066,4.98,0.447,2.226,25,0.59,0.55,1,QC2.0,2320,11555,19440,11.1
1616881927.324997,4.98,0.455,2.265,25,0.59,0.55,1,QC2.0,2320,11555,19440,10.9
1616881927.7986186,4.98,0.475,2.365,25,0.59,0.55,1,QC2.0,2321,11555,19441,10.4
1616881928.2660878,4.98,0.464,2.31,25,0.59,0.55,1,QC2.0,2321,11555,19441,10.7
1616881928.7877843,4.98,0.442,2.201,25,0.59,0.55,1,QC2.0,2321,11556,19442,11.2
1616881929.2779071,4.98,0.446,2.221,25,0.59,0.55,1,QC2.0,2321,11556,19442,11.1
1616881929.722793,4.98,0.447,2.226,25,0.59,0.55,1,QC2.0,2321,11557,19443,11.1
1616881930.2422562,4.98,0.483,2.405,25,0.59,0.55,1,QC2.0,2321,11557,19443,10.3
1616881930.7186244,4.98,0.448,2.231,25,0.59,0.55,1,QC2.0,2321,11557,19444,11.1
1616881931.043729,4.98,0.448,2.231,25,0.59,0.55,1,QC2.0,2321,11557,19444,11.1
1616881931.3678193,4.98,0.486,2.42,25,0.59,0.55,1,QC2.0,2321,11557,19444,10.2
1616881931.6944096,4.98,0.573,2.853,25,0.59,0.55,1,QC2.0,2321,11558,19445,8.6
1616881932.014778,4.98,0.573,2.853,25,0.59,0.55,1,QC2.0,2321,11558,19445,8.6
1616881932.3403385,4.98,0.453,2.255,25,0.59,0.55,1,QC2.0,2321,11558,19445,10.9
1616881932.6632788,4.98,0.453,2.255,25,0.59,0.55,1,QC2.0,2321,11559,19446,10.9
1616881932.987681,4.98,0.457,2.275,25,0.59,0.55,1,QC2.0,2321,11559,19446,10.8
1616881933.3123133,4.98,0.496,2.47,25,0.59,0.55,1,QC2.0,2321,11559,19446,10.0
1616881933.643333,4.98,0.496,2.47,25,0.59,0.55,1,QC2.0,2321,11559,19447,10.0
1616881933.9634905,4.98,0.46,2.29,25,0.59,0.55,1,QC2.0,2321,11559,19447,10.8
1616881934.285255,4.98,0.456,2.27,25,0.59,0.55,1,QC2.0,2321,11559,19447,10.9
1616881934.6096156,4.98,0.456,2.27,25,0.59,0.55,1,QC2.0,2321,11560,19448,10.9
1616881934.9324844,4.98,0.458,2.28,25,0.59,0.55,1,QC2.0,2321,11560,19448,10.8
1616881935.2566173,4.98,0.458,2.28,25,0.59,0.55,1,QC2.0,2321,11560,19448,10.8
1616881935.5875711,4.98,0.453,2.255,25,0.59,0.55,1,QC2.0,2322,11561,19449,10.9
1616881935.905835,4.98,0.519,2.584,25,0.59,0.55,1,QC2.0,2322,11561,19449,9.5
1616881936.230913,4.98,0.519,2.584,25,0.59,0.55,1,QC2.0,2322,11561,19449,9.5
1616881936.553608,4.98,0.479,2.385,25,0.59,0.55,1,QC2.0,2322,11561,19450,10.3
1616881936.8775203,4.99,0.565,2.819,25,0.58,0.55,1,QC2.0,2322,11561,19450,8.8
1616881937.2090335,4.99,0.565,2.819,25,0.58,0.55,1,QC2.0,2322,11561,19450,8.8
1616881937.5325124,4.98,0.538,2.679,25,0.59,0.55,1,QC2.0,2322,11562,19451,9.2
1616881937.8496048,4.98,0.538,2.679,25,0.59,0.55,1,QC2.0,2322,11562,19451,9.2
1616881938.1738565,4.98,0.449,2.236,25,0.59,0.55,1,QC2.0,2322,11562,19451,11.0
1616881938.4990249,4.98,0.453,2.255,25,0.59,0.55,1,QC2.0,2322,11563,19452,10.9
1616881938.822365,4.98,0.453,2.255,25,0.59,0.55,1,QC2.0,2322,11563,19452,10.9
1616881939.1499918,4.98,0.456,2.27,25,0.59,0.55,1,QC2.0,2322,11563,19452,10.9
1616881939.5404353,4.98,0.457,2.275,25,0.58,0.55,1,QC2.0,2322,11563,19453,10.8
1616881940.057841,4.98,0.453,2.255,25,0.59,0.55,1,QC2.0,2322,11563,19453,10.9
1616881940.5353525,4.98,0.606,3.017,25,0.59,0.55,1,QC2.0,2322,11564,19454,8.2
1616881941.0278964,4.98,0.534,2.659,25,0.59,0.55,1,QC2.0,2322,11564,19454,9.3
1616881941.509957,4.99,0.511,2.549,25,0.58,0.55,1,QC2.0,2322,11565,19455,9.7
1616881942.061436,4.98,0.448,2.231,25,0.59,0.55,1,QC2.0,2322,11565,19455,11.1
1616881942.5520835,4.98,0.449,2.236,25,0.59,0.55,1,QC2.0,2322,11565,19456,11.0
1616881942.9874656,4.98,0.446,2.221,25,0.59,0.55,1,QC2.0,2322,11565,19456,11.1
1616881943.5341766,4.98,0.506,2.519,25,0.59,0.55,1,QC2.0,2323,11566,19457,9.8
1616881943.983993,4.98,0.447,2.226,25,0.59,0.55,1,QC2.0,2323,11566,19457,11.1
1616881944.4689198,4.97,0.524,2.604,25,0.59,0.55,1,QC2.0,2323,11567,19458,9.4
1616881944.780128,4.98,0.594,2.958,25,0.59,0.55,1,QC2.0,2323,11567,19458,8.3
1616881945.1090999,4.98,0.594,2.958,25,0.59,0.55,1,QC2.0,2323,11567,19458,8.3
1616881945.6024706,4.98,0.457,2.275,25,0.59,0.55,1,QC2.0,2323,11567,19459,10.8
1616881945.9312224,4.98,0.457,2.275,25,0.59,0.55,1,QC2.0,2323,11567,19459,10.8
1616881946.2508967,4.98,0.452,2.25,25,0.59,0.55,1,QC2.0,2323,11567,19459,11.0
1616881946.5751529,4.98,0.452,2.25,25,0.59,0.55,1,QC2.0,2323,11568,19460,11.0
1616881946.8983076,4.98,0.48,2.39,25,0.59,0.55,1,QC2.0,2323,11568,19460,10.3
1616881947.2220118,4.98,0.456,2.27,25,0.59,0.55,1,QC2.0,2323,11568,19460,10.9
1616881947.54828,4.98,0.456,2.27,25,0.59,0.55,1,QC2.0,2323,11569,19461,10.9
1616881947.8741615,4.98,0.466,2.32,25,0.59,0.55,1,QC2.0,2323,11569,19461,10.6
1616881948.1956327,4.98,0.449,2.236,25,0.59,0.55,1,QC2.0,2323,11569,19461,11.0
1616881948.519956,4.98,0.449,2.236,25,0.59,0.55,1,QC2.0,2323,11569,19462,11.0
1616881948.8435316,4.98,0.442,2.201,25,0.59,0.55,1,QC2.0,2323,11569,19462,11.2
1616881949.1669078,4.98,0.442,2.201,25,0.59,0.55,1,QC2.0,2323,11569,19462,11.2
1616881949.4944308,4.98,0.444,2.211,25,0.59,0.55,1,QC2.0,2323,11570,19463,11.2
1616881949.8240745,4.98,0.52,2.589,25,0.59,0.55,1,QC2.0,2323,11570,19463,9.5
1616881950.140322,4.98,0.52,2.589,25,0.59,0.55,1,QC2.0,2323,11570,19463,9.5
1616881950.4650524,4.98,0.556,2.768,25,0.59,0.55,1,QC2.0,2324,11570,19464,8.9
1616881950.7884235,4.98,0.455,2.265,25,0.59,0.55,1,QC2.0,2324,11570,19464,10.9
1616881951.1127152,4.98,0.455,2.265,25,0.59,0.55,1,QC2.0,2324,11570,19464,10.9
1616881951.438355,4.98,0.468,2.33,25,0.59,0.55,1,QC2.0,2324,11570,19464,10.6
1616881951.7625206,4.98,0.468,2.33,25,0.59,0.55,1,QC2.0,2324,11571,19465,10.6
1616881952.0850523,4.97,0.581,2.887,25,0.59,0.55,1,QC2.0,2324,11571,19465,8.5
1616881952.409757,4.98,0.443,2.206,25,0.59,0.55,1,QC2.0,2324,11571,19465,11.2
1616881952.7338288,4.98,0.443,2.206,25,0.59,0.55,1,QC2.0,2324,11572,19466,11.2
1616881953.0587902,4.98,0.447,2.226,25,0.59,0.55,1,QC2.0,2324,11572,19466,11.1
1616881953.3821714,4.98,0.535,2.664,25,0.59,0.55,1,QC2.0,2324,11572,19466,9.3
1616881953.7107954,4.98,0.535,2.664,25,0.59,0.55,1,QC2.0,2324,11572,19467,9.3
1616881954.0295455,4.97,0.52,2.584,25,0.59,0.55,1,QC2.0,2324,11572,19467,9.5
1616881954.3539946,4.97,0.52,2.584,25,0.59,0.55,1,QC2.0,2324,11572,19467,9.5
1616881954.6974778,4.98,0.448,2.231,25,0.59,0.55,1,QC2.0,2324,11573,19468,11.1
1616881955.2534637,4.98,0.527,2.624,25,0.59,0.55,1,QC2.0,2324,11573,19468,9.4
1616881955.75503,4.98,0.453,2.255,25,0.59,0.55,1,QC2.0,2324,11574,19469,10.9
1616881956.2024755,4.98,0.452,2.25,25,0.59,0.55,1,QC2.0,2324,11574,19469,11.0
1616881956.6757548,4.98,0.453,2.255,25,0.59,0.55,1,QC2.0,2324,11575,19470,10.9
1616881957.0492573,4.98,0.453,2.255,25,0.59,0.55,1,QC2.0,2324,11575,19470,10.9
1616881957.563596,4.98,0.454,2.26,25,0.59,0.55,1,QC2.0,2324,11575,19471,10.9
1616881958.0869398,4.98,0.48,2.39,25,0.58,0.55,1,QC2.0,2324,11575,19471,10.3
1616881958.5218446,4.98,0.525,2.614,25,0.59,0.55,1,QC2.0,2325,11576,19472,9.4
1616881959.0346034,4.98,0.522,2.599,25,0.59,0.55,1,QC2.0,2325,11576,19472,9.5
1616881959.532449,4.98,0.442,2.201,25,0.59,0.55,1,QC2.0,2325,11577,19473,11.2
1616881959.98773,4.98,0.542,2.699,25,0.58,0.55,1,QC2.0,2325,11577,19473,9.1
1616881960.4860637,4.98,0.453,2.255,25,0.59,0.55,1,QC2.0,2325,11577,19474,10.9
1616881960.8265345,4.98,0.445,2.216,25,0.59,0.55,1,QC2.0,2325,11577,19474,11.1
1616881961.134465,4.98,0.453,2.255,25,0.59,0.55,1,QC2.0,2325,11577,19474,10.9
1616881961.469985,4.98,0.453,2.255,25,0.59,0.55,1,QC2.0,2325,11577,19474,10.9
1616881961.783374,4.98,0.453,2.255,25,0.59,0.55,1,QC2.0,2325,11578,19475,10.9
1616881962.1085408,4.98,0.451,2.245,25,0.59,0.55,1,QC2.0,2325,11578,19475,11.0
1616881962.4314961,4.98,0.451,2.245,25,0.59,0.55,1,QC2.0,2325,11578,19475,11.0
1616881962.7547336,4.98,0.455,2.265,25,0.59,0.55,1,QC2.0,2325,11578,19476,10.9
1616881963.0799067,4.98,0.455,2.265,25,0.59,0.55,1,QC2.0,2325,11578,19476,10.9
1616881963.403151,4.98,0.455,2.265,25,0.59,0.55,1,QC2.0,2325,11578,19476,10.9
1616881963.7272666,4.98,0.455,2.265,25,0.59,0.55,1,QC2.0,2325,11579,19477,10.9
1616881964.0527775,4.98,0.455,2.265,25,0.59,0.55,1,QC2.0,2325,11579,19477,10.9
1616881964.376395,4.98,0.45,2.241,25,0.59,0.55,1,QC2.0,2325,11579,19477,11.0
1616881964.6997979,4.98,0.452,2.25,25,0.59,0.55,1,QC2.0,2325,11580,19478,11.0
1616881965.0240965,4.98,0.452,2.25,25,0.59,0.55,1,QC2.0,2325,11580,19478,11.0
1616881965.3476923,4.98,0.454,2.26,25,0.59,0.55,1,QC2.0,2325,11580,19478,10.9
1616881965.6728115,4.98,0.454,2.26,25,0.59,0.55,1,QC2.0,2326,11580,19479,10.9
1616881965.9985588,4.98,0.475,2.365,25,0.59,0.55,1,QC2.0,2326,11580,19479,10.4
1616881966.3196166,4.97,0.524,2.604,25,0.59,0.55,1,QC2.0,2326,11580,19479,9.4
1616881966.6433332,4.97,0.524,2.604,25,0.59,0.55,1,QC2.0,2326,11581,19480,9.4
1616881966.9712439,4.98,0.463,2.305,25,0.59,0.55,1,QC2.0,2326,11581,19480,10.7
1616881967.292005,4.98,0.448,2.231,25,0.59,0.55,1,QC2.0,2326,11581,19480,11.1
1616881967.617714,4.98,0.448,2.231,25,0.59,0.55,1,QC2.0,2326,11582,19481,11.1
1616881967.9440353,4.97,0.59,2.932,25,0.59,0.56,1,QC2.0,2326,11582,19481,8.4
1616881968.2645948,4.97,0.59,2.932,25,0.59,0.56,1,QC2.0,2326,11582,19481,8.4
1616881968.5897596,4.98,0.477,2.375,25,0.59,0.55,1,QC2.0,2326,11583,19482,10.4
1616881968.914072,4.98,0.442,2.201,25,0.59,0.55,1,QC2.0,2326,11583,19482,11.2
1616881969.238531,4.98,0.442,2.201,25,0.59,0.55,1,QC2.0,2326,11583,19482,11.2
1616881969.5624754,4.98,0.484,2.41,25,0.59,0.56,1,QC2.0,2326,11583,19483,10.2
1616881969.9289706,4.98,0.604,3.007,25,0.59,0.55,1,QC2.0,2326,11583,19483,8.2
1616881970.4320815,4.98,0.447,2.226,25,0.59,0.55,1,QC2.0,2326,11583,19483,11.1
1616881970.9133768,4.98,0.447,2.226,25,0.59,0.55,1,QC2.0,2326,11584,19484,11.1
1616881971.4120116,4.98,0.449,2.236,25,0.59,0.55,1,QC2.0,2326,11584,19484,11.0
1616881971.9277437,4.98,0.451,2.245,25,0.59,0.55,1,QC2.0,2326,11584,19485,11.0
1616881972.37959,4.98,0.448,2.231,25,0.59,0.55,1,QC2.0,2326,11584,19485,11.1
1616881972.768937,4.98,0.448,2.231,25,0.59,0.55,1,QC2.0,2326,11585,19486,11.1
1616881973.2541344,4.98,0.451,2.245,25,0.59,0.55,1,QC2.0,2326,11585,19486,11.0
1616881973.734703,4.98,0.45,2.241,25,0.59,0.55,1,QC2.0,2327,11586,19487,11.0
1616881974.2823405,4.98,0.448,2.231,25,0.59,0.55,1,QC2.0,2327,11586,19487,11.1
1616881974.7589042,4.98,0.501,2.494,25,0.59,0.55,1,QC2.0,2327,11586,19488,9.9
1616881975.1945157,4.98,0.521,2.594,25,0.59,0.55,1,QC2.0,2327,11586,19488,9.5
1616881975.6931586,4.99,0.533,2.659,25,0.59,0.55,1,QC2.0,2327,11587,19489,9.3
1616881976.2008631,4.98,0.508,2.529,25,0.59,0.55,1,QC2.0,2327,11587,19489,9.8
1616881976.5156782,4.98,0.444,2.211,25,0.59,0.56,1,QC2.0,2327,11588,19490,11.2
1616881976.8401697,4.98,0.444,2.211,25,0.59,0.56,1,QC2.0,2327,11588,19490,11.2
1616881977.3399627,4.98,0.449,2.236,25,0.59,0.55,1,QC2.0,2327,11588,19490,11.0
1616881977.8645172,4.98,0.448,2.231,25,0.59,0.55,1,QC2.0,2327,11588,19491,11.1
1616881978.3353827,4.98,0.453,2.255,25,0.59,0.55,1,QC2.0,2327,11588,19491,10.9
